Country Name,Country Code,Indicator Name,Indicator Code,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Barbados,BRB,Comercio (% del PIB),NE.TRD.GNFS.ZS,86.92300931,86.59210482,87.22594935,92.19844066,89.76343499,87.34259712,78.64577059,76.44646254,75.46328963,74.73454486,66.28547966,
Brunei Darussalam,BRN,Comercio (% del PIB),NE.TRD.GNFS.ZS,95.36894596,99.53654036,105.641024,110.9368788,102.4209688,89.89379008,87.31826708,85.17674905,93.89631987,108.5096584,110.2910037,147.1231127
Bhután,BTN,Comercio (% del PIB),NE.TRD.GNFS.ZS,115.9244961,114.4008334,104.1868418,105.1993064,96.32561437,97.88095484,83.40888503,81.20673937,84.18701163,82.12860548,76.24070411,
Botswana,BWA,Comercio (% del PIB),NE.TRD.GNFS.ZS,94.89979534,103.5455779,110.654895,122.5535821,118.0885269,112.5016723,100.4646688,82.00926874,88.06343186,83.24192545,77.82069774,
República Centroafricana,CAF,Comercio (% del PIB),NE.TRD.GNFS.ZS,34.43048195,34.47561833,33.05944859,38.39928757,53.09509202,53.14514778,50.53064402,57.14354571,49.6602,50.0658,49.52102,44.68553
Canadá,CAN,Comercio (% del PIB),NE.TRD.GNFS.ZS,60.2081215,62.49873877,62.59554894,62.2310749,64.37866216,66.16490207,65.36368452,65.10106085,66.44771684,65.41236208,60.78253044,61.22567774
Europa Central y del Báltico,CEB,Comercio (% del PIB),NE.TRD.GNFS.ZS,104.5028586,113.3718999,116.7689186,117.7610115,120.6004401,120.8052446,121.7153486,125.1976123,126.2220617,123.6311545,118.2547693,129.5808344
Suiza,CHE,Comercio (% del PIB),NE.TRD.GNFS.ZS,117.8834941,123.0943416,124.0701828,130.8916368,116.2907549,113.1222545,119.7281664,119.2700372,119.9766351,119.2155365,115.8893997,125.1062813
Islas del Canal,CHI,Comercio (% del PIB),NE.TRD.GNFS.ZS,,,,,,,,,,,,
Chile,CHL,Comercio (% del PIB),NE.TRD.GNFS.ZS,69.71768014,72.48164281,68.15614289,65.14328795,65.63462812,59.34911048,56.05786109,56.02615897,58.17705063,57.52797385,58.50415982,64.43223875
China,CHN,Comercio (% del PIB),NE.TRD.GNFS.ZS,50.71707766,50.74090459,48.26752237,46.74437558,44.90521595,39.46416934,36.89441502,37.63241324,37.5657841,35.89009603,34.58924952,37.43178265
Côte d'Ivoire,CIV,Comercio (% del PIB),NE.TRD.GNFS.ZS,67.47294008,64.71590306,70.30108932,58.35267925,53.68041756,52.71578279,47.51560255,48.54077832,46.06748638,46.40091446,42.01533423,51.34873022
Camerún,CMR,Comercio (% del PIB),NE.TRD.GNFS.ZS,47.2385854,51.5219876,50.03601273,49.67453635,50.83238931,45.54014683,40.63863153,39.19902161,40.58760288,43.37851325,33.26117122,37.38987969
"Congo, República Democrática del",COD,Comercio (% del PIB),NE.TRD.GNFS.ZS,90.7476103,85.19814419,68.3517114,77.46594515,78.69015013,61.25434516,71.64763596,65.08319377,71.17333455,55.11641935,58.49134402,79.4798613
"Congo, República del",COG,Comercio (% del PIB),NE.TRD.GNFS.ZS,124.0647544,124.5917427,97.44443515,93.00286339,104.2349262,122.693624,130.7777273,113.2263172,120.0357623,126.9556106,,
Colombia,COL,Comercio (% del PIB),NE.TRD.GNFS.ZS,34.26460317,39.47042355,38.83515102,37.9866488,37.48746564,38.36076412,36.20265298,35.28291494,36.5347528,37.55853398,33.90423132,40.57856545
Comoras,COM,Comercio (% del PIB),NE.TRD.GNFS.ZS,39.55013697,40.00099559,40.81041894,39.24329527,39.2358232,37.80495207,37.13287972,40.16435892,42.99615334,42.26807854,33.71722227,34.06057998
Cabo Verde,CPV,Comercio (% del PIB),NE.TRD.GNFS.ZS,94.438346,99.84914997,100.2771418,95.33908878,101.0464397,104.066089,104.1918617,113.3031665,116.9510672,115.9071556,84.69273656,82.62620746
Costa Rica,CRI,Comercio (% del PIB),NE.TRD.GNFS.ZS,67.51208968,68.63914651,67.0485393,64.06641059,65.19124205,60.75356194,62.17847818,65.07195374,66.94534202,65.76053002,60.10507193,70.60613362
Estados pequeos del Caribe,CSS,Comercio (% del PIB),NE.TRD.GNFS.ZS,,,,,,,,,,,,
Cuba,CUB,Comercio (% del PIB),NE.TRD.GNFS.ZS,40.2919413,46.96042905,45.86620363,44.32389693,39.27420155,31.61373991,27.26934442,26.22275454,27.08345827,22.82070619,15.68298681,
Curacao,CUW,Comercio (% del PIB),NE.TRD.GNFS.ZS,143.9322118,173.3539036,181.8245627,163.3465037,163.2543479,145.0638024,136.1166704,,,,,
Islas Caimán,CYM,Comercio (% del PIB),NE.TRD.GNFS.ZS,,,,,,,,117.436584,117.1171221,114.8099716,106.3485486,
Chipre,CYP,Comercio (% del PIB),NE.TRD.GNFS.ZS,109.1010787,110.817045,112.5376007,121.140161,131.1157768,137.5872031,139.3828469,148.3627577,148.847177,150.9743158,154.0853495,160.9414295
República Checa,CZE,Comercio (% del PIB),NE.TRD.GNFS.ZS,128.0289115,137.8628189,146.5288566,146.422417,157.5749822,155.1756635,150.5862673,150.5326525,147.9784977,141.7991803,135.1522824,142.1090175
Alemania,DEU,Comercio (% del PIB),NE.TRD.GNFS.ZS,79.86862424,85.20612127,86.51405488,85.0788767,84.62009339,86.24622461,84.76964597,87.23720295,88.43440642,87.59966603,81.10854743,89.38579294
Djibouti,DJI,Comercio (% del PIB),NE.TRD.GNFS.ZS,,,,347.9965151,299.3678629,268.3634563,213.0719986,305.9679664,300.3986867,320.939003,223.1237803,
Dominica,DMA,Comercio (% del PIB),NE.TRD.GNFS.ZS,89.13322283,90.4307458,84.00079257,87.7248402,117.5393006,107.7877246,101.7823399,102.6281965,106.9605042,,,
Dinamarca,DNK,Comercio (% del PIB),NE.TRD.GNFS.ZS,94.09997689,101.2457955,103.2409703,103.0501411,102.2639163,104.0482284,100.1688288,102.9793899,106.9749964,110.6068039,103.3122488,112.4254541
República Dominicana,DOM,Comercio (% del PIB),NE.TRD.GNFS.ZS,55.99993607,58.9896659,58.38867388,56.68175612,55.49642325,52.17107772,51.58597126,50.22508542,52.05596639,51.01114492,44.29365655,52.73486707
