"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2022-06-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Armenia","ARM","Servicios de transporte (% de las exportaciones de servicios comerciales)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.1087489779231","53.4456928838951","48.1547482177613","51.371561164452","43.7640795355711","40.1187044273373","48.4436289397795","38.8135264875879","35.0883975899382","29.7756036447809","22.0873752415279","22.1318830380786","17.7086333263358","17.5468831011979","16.5242029572039","13.7694810840521","15.4344182828846","13.7462207998449","12.6340056654295","11.493787997166","11.4014017838091","11.0213480414363","11.5101197190005","11.6892167488534","11.7910284026968","11.4774065122172","21.683512264546","18.6149001093226",
"Samoa Americana","ASM","Servicios de transporte (% de las exportaciones de servicios comerciales)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua y Barbuda","ATG","Servicios de transporte (% de las exportaciones de servicios comerciales)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","17.8737613097802","17.1449389081942","15.8288921825234","15.3975099216298","15.8049636018547","19.8838827882408","18.3399921219965","17.5195796569842","16.920398527756","19.2353122705458","18.3417085427136","18.1456734220553","15.5666338385379","14.5997280075924","16.2024092293952","18.850579046847","19.5852969094903","18.0749908162926","16.9487316608851","18.6342008301216","17.3399862818082","18.8271713730915","24.8075401839198","28.0445884800675","25.6256867735912","23.1123193737417","22.6852906436691","23.8786347492873","14.1587353513389","13.9466299020774","13.63283475811","13.1443975581945","12.7074551175622","12.081021038916","6.28953963538181","6.35032384075231",
"Australia","AUS","Servicios de transporte (% de las exportaciones de servicios comerciales)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.1051022623951","34.821986433365","33.5935241979634","32.9892102101199","32.1583647752095","30.9053432137744","29.0686112856302","27.5327657856306","25.8982833839974","24.5843396462752","23.3217416133842","21.7852704934953","22.4368270925197","20.8443067136401","19.5562204472428","19.1250758041701","18.7969943691212","17.9231214429451","16.5836018982694","17.0694951354709","13.0098111105734","12.9449256399459","12.6278610796613","12.1385318591524","11.0261627099697","10.2311355477178","9.38454626103003","9.41446188413572","9.0518069779927","8.23361055299341","7.86684508797296","6.58241855674692","6.34072406157468",
"Austria","AUT","Servicios de transporte (% de las exportaciones de servicios comerciales)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.1274462257806","26.0833688182224","25.6750374474413","25.0114888684348","23.401873168162","25.6491172464939","25.729205423818","24.7039961221915","24.51313047557","23.9860363399905","24.2551728956658","23.4555823135681","23.8123557104185","22.9054621502384","23.667244713201","24.7587148205188","27.6647349272458",
"Azerbaiyán","AZE","Servicios de transporte (% de las exportaciones de servicios comerciales)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.9181459922629","38.5975500233502","29.1804196983569","40.282456069153","48.2135004397537","50.9012813294433","63.1837723755179","66.6162022262985","51.2544728731876","41.3083954470682","35.0143455221477","50.5018300272111","46.2482534510647","50.3865642429027","32.7886816452893","26.885272989465","26.1989527725288","15.8307925917444","19.8653171595085","26.0870522605444","34.3265204890634","25.2346603995343","20.8419504661566","26.2559022692132","29.7315709660846","63.4038981901508","63.676880533707",
"Burundi","BDI","Servicios de transporte (% de las exportaciones de servicios comerciales)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","57.3548387096763","55.9259259259267","44.7945205479447","62.6013513513504","34.0046838407496","38.7154326494198","36.0166551006246","33.8060449792295","29.8956414978514","48.1114551083589","46.1609620721556","31.5169366715756","53.6544541565928","65.7245401525344","48.3599817268159","43.0047586675731","36.4232935462203","23.1016564751816","31.557966547487","34.7083731730642","25.5712746654571","14.6620867624496","21.2164811758567","27.2550342536845","21.8155439047714","10.2274121412877","12.199249413984","20.8282841515738","6.43668220182886","8.64024249166143","13.3219678440574","12.5638224611656","10.8431723786746","9.11545769840965","","","",
"Bélgica","BEL","Servicios de transporte (% de las exportaciones de servicios comerciales)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.8187399379707","23.8406562030882","27.0024659995954","26.5462022965509","28.0964319015864","33.4678589777348","31.2379873124876","24.719093756495","27.7676306494498","26.2835480843662","25.512394932107","22.0459307438471","20.9364411487195","21.1917556743378","20.883609464849","21.1631488891804","21.5775488495043","20.9068792389025","20.928350787259","21.2732115598927",
"Benin","BEN","Servicios de transporte (% de las exportaciones de servicios comerciales)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","79.6010941417826","79.9959693671906","67.9404286233202","75.6709677419356","74.2550120288693","67.963597995252","67.7364987314245","66.1092039639873","67.763107685263","66.4425753358345","52.4819657348962","56.3025210084032","71.2121212121213","72.1973094170404","44.3994586669673","39.7671514676103","33.413851872727","27.3817711072454","30.3973712874442","34.9906500934989","31.8572812990269","25.7709680053775","12.6666560474044","24.8866658860134","20.8148177802687","12.8730227041325","14.3433826718415","14.6655205231326","9.10324700504088","8.82670106144541","16.5031420853793","18.2925280910764","14.8741507854626","4.4892503063384","3.95924447195337","8.81058643612871","29.1002096046541","29.1522443970737","27.1294338213756","28.4186313731293","32.1382935013807","42.8501156207881","44.9187238462553","44.3673037426964","38.6477144541299","33.1775864259711","39.987308736651","",
"Burkina Faso","BFA","Servicios de transporte (% de las exportaciones de servicios comerciales)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.20948742438714","3.79908738938052","6.22050393280896","18.3033718783403","25.8785275341566","16.4671343602257","13.5058924823764","13.6218033377356","13.284291255998","15.1075419193044","15.4996398206904","15.2227888609511","16.5677754075876","15.7525009545276","15.8727677563455","17.4466585074639","",
"Bangladesh","BGD","Servicios de transporte (% de las exportaciones de servicios comerciales)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","28.8913529049485","31.8812290460224","25.3563979847643","28.0359551860929","22.8181764336864","23.0927736686751","14.3547908650924","16.3476327410709","16.7104335537677","14.9329569416149","12.515757133699","13.1247876637304","12.929416106923","12.7218045112782","12.9485785990601","10.3708065484486","10.4298271267717","9.76258902729029","13.15280173523","14.9829503220772","35.8574662450384","34.0541008978806","36.5680269850654","35.4077348274603","32.1805263831872","29.5035995901994","26.7774581222561","14.8215465184376","16.8354881279525","16.2957876189868","9.98381286573198","8.16892271279391","10.6834999804904","15.170215588654","14.2174155607561","19.4553109159581","27.9178378519512","32.5452229350196","23.9055280956152","23.9381105152468","20.8203008285239","21.4841875203023","22.0488982737465","19.5597590975599","22.2570097918864","27.0525979422403",
"Bulgaria","BGR","Servicios de transporte (% de las exportaciones de servicios comerciales)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","","","","","36.2675474814203","40.5841121495327","37.6553438276719","35.4390934844193","27.3605655930872","28.7106017191977","29.5929018789144","28.4455958549223","31.6441821247892","27.6696647587899","27.5268817204301","49.8624656164041","47.4633280388676","36.8820968155041","29.8910016707773","34.5116668995389","32.1522693997072","31.3846153846154","25.5964224706719","29.6514335018754","29.6817912266584","30.5774829731582","28.7584514515789","26.6909907522372","25.7715019339105","27.5644100474799","30.4863728053794","23.6100699723346","22.716391702317","20.7643213058269","19.7483732077842","20.8415332529674","19.8941416862413","21.1590049485979","23.5154138810867","20.9704939864331","21.0841972763716","21.9387608107603","21.4696645451766","20.3053661947212","20.4955310215616","19.2312859455068",
"Bahrein","BHR","Servicios de transporte (% de las exportaciones de servicios comerciales)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","16.4473684210527","18.0891719745223","19.8294884653962","10.7173601147776","13.3104631217839","24.2565359477124","17.3262032085561","12.7690802348337","15.4761904761905","5.09830056647784","4.64904284412032","2.90909090909091","20.4144757191463","23.6865538735529","26.8115942028986","54.7477744807123","55.1099611901682","56.4429201371876","54.141166870665","52.1767381416504","50.6033476060724","48.9820359281437","41.9449081803005","35.743119266055","31.1183070407715","28.6781428684897","24.825916608209","21.078121724556","36.0515593791067","23.049460909231","21.6481583327903","21.3010511299114","20.3540462427746","19.4389730353868","19.7153766053453","18.9231639127977","22.1917366042608","8.31471433131184","8.23165008447532","8.22266352240288","8.75580071797566","1.59609199293851","1.70729993676667","","","","",
"Bahamas","BHS","Servicios de transporte (% de las exportaciones de servicios comerciales)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","4.01212969442501","3.5347551342812","3.83934890304317","3.58255451713396","4.26812585499316","3.95348837209302","3.64058869093726","3.63345521023766","3.70288001779162","3.49701032795796","3.5942558313273","3.11022044088176","2.84895750437689","2.58668515950069","3.30352876936728","3.061457619374","2.70349691448722","1.8970567722137","3.06060809450299","3.45461710232497","2.64390682153629","3.35007310406204","3.81090525482956","3.37476798470105","2.7957652379484","2.82078711784246","2.82631868136884","2.79513058570041","2.50182061615983","2.2619247527594","2.38890807634852","2.24160906462598","2.11441201943711","3.42816422547753","4.81370815492231","5.37789740836586","4.67025569463931","4.84475496829717","4.56481640833051","3.80602977844734","2.42252713893564","2.52172285729107","1.87762401134246","1.85153321750968","3.61504124396697","",
"Bosnia y Herzegovina","BIH","Servicios de transporte (% de las exportaciones de servicios comerciales)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.19479951434394","5.37495103192005","6.30513822223551","5.97626653153371","6.54427474555583","6.51953860634799","6.29191149760973","11.2213221525322","11.4488288205892","14.3869443630073","15.085207208526","16.2578867380186","16.5735551836527","19.3461316190183","19.152471695153","20.6173421444535","20.1335190229516","20.5868159679627","19.883262936545","21.6984734762066","21.4331162831722","20.4683946692563","26.7334248944795","24.1664782955986",
"Belarús","BLR","Servicios de transporte (% de las exportaciones de servicios comerciales)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.1373715521904","73.0708035003978","64.8422408242112","52.6785714285714","53.9902014153511","52.9978586723769","62.3844608171467","58.4573883504846","55.6605439773932","53.6372526893854","51.1181158558344","52.9978366127537","57.6909841706813","64.5053249539006","66.3590438291988","65.3144104803494","61.4429936734419","62.4953111324136","63.0680199430199","57.2904979377696","51.2242404928829","47.9864076198176","44.796169548511","43.5766572370148","44.6516229689105","44.4991380092551","41.7581960825064","41.9642552028158","42.78757371213",
"Belice","BLZ","Servicios de transporte (% de las exportaciones de servicios comerciales)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","29.5454545454545","26.7281105990783","21.1502782931354","25.4285714285714","20.0592885375494","22.1764220939819","17.6541717049577","12.751677852349","13.0676552363299","10.8225108225108","9.48803548714463","5.29208918023831","4.95299059811962","5.19365488364603","5.63090834360871","6.41586547398273","7.86223493475097","8.42256555504092","10.8119159170529","11.396938849842","12.2494126116365","10.4381299895383","8.35302748810176","8.15829419045877","7.06887991237962","5.31853904868423","6.10816887647033","7.09604781331464","6.02267929716919","5.47543668734525","5.29824394825433","5.34477984489045","5.52144545067657","5.46251036179387","4.34240938795553","4.52337510176778","7.49734703285107","4.8671768214039",
"Bermudas","BMU","Servicios de transporte (% de las exportaciones de servicios comerciales)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.68919009595384","4.41601251809494","4.68192188894275","4.1874419282317","2.72218568556284","2.90420702069611","3.33904824295528","3.22142788164392","2.58515656007825","2.95320573631661","2.82727530480535","2.67740510343035","2.80290766033993","3.75520995586305","4.12498188277248","",
"Bolivia","BOL","Servicios de transporte (% de las exportaciones de servicios comerciales)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","15.2671755725191","23.1660231660232","22.2835820895522","31.8305439330544","37.0691823899371","37","34.5222072678331","36.5789473684211","40.6432748538012","42.5142857142857","42.4450549450549","33.7770382695507","34.6746575342466","35.5103607060629","35.8220211161388","35.7821229050279","35.6962025316456","34.4377267230955","36.1221028829847","44.7591743119266","45.3944998198631","22.9523068947641","25.6752359258054","18.5121107266436","16.3147976010085","21.5551203253682","17.8879889371202","22.5310467254419","23.5330189562502","22.5315660022987","16.7425851532954","9.8437927037099","8.74396238813308","9.32262520113347","9.84183799836567","23.7759708434886","14.4122433424973","21.0279422857314","25.2084176346137","24.8659592093989","24.4702451419263","29.2455350925491","31.0726213522505","31.9413715968308","33.6564217580056","48.6702431924429",
"Brasil","BRA","Servicios de transporte (% de las exportaciones de servicios comerciales)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","48.5685071574642","50.7739938080495","46.8398268398268","43.3641975308642","50.5446623093682","48.6244019138756","49.8395231545163","57.4468085106383","67.1116504854369","69.6025778732546","75.3135975915705","65.4680365296804","69.4429708222812","59.9636032757052","43.9413680781759","36.3734484619536","44.5838433292534","48.0759620189905","41.8177176410518","45.6715798214656","43.2972522897585","31.3295304958315","27.6455000381987","21.1279297709909","18.9048737375927","17.4878466004734","17.2455405453551","18.4837640517064","20.0934943881397","22.1978535357758","22.2607526025559","20.4389063851435","19.2949690981827","19.8588429142566","16.4363278437158","16.9246031145434","16.5330082905211","14.6344150632898","14.8194390164191","14.896721602258","14.9178787151505","15.4042509732427","17.1426922477688","16.8097263845404","16.4456475516785","18.0918432996237","19.8848119236414",
"Barbados","BRB","Servicios de transporte (% de las exportaciones de servicios comerciales)","TX.VAL.TRAN.ZS.WT","","","","","","","","11.5541822087948","8.90833288595194","6.80900382454228","5.10625082876952","5.99297639533608","4.77149538998868","4.18066855164429","5.5034513479659","8.80239865756734","7.66814656316347","6.42938070073769","8.11237208608112","7.9249906162346","7.62992833970064","5.82784018566571","6.69385785826926","5.86364210720866","5.68242186686993","4.84174298751477","4.23060648591469","1.34180978991492","1.51736227280039","1.16123823595712","1.27314383107454","1.68645507500771","1.9531218959132","1.78628636577409","2.20341210126523","2.46319086353675","2.17952861112299","2.69191856781488","2.61254982069655","2.72276898761512","2.63772392983057","2.61167988827494","2.45813441683024","2.47320952009335","2.70480159679696","2.09842783085975","2.27333461129926","2.59331613215028","1.69532026547732","2.81304219756565","1.90271330921325","3.74358965459787","3.93340328627134","4.07782270462471","4.12625281906932","4.29152228598894","4.73609671444501","","","","","",
"Brunei Darussalam","BRN","Servicios de transporte (% de las exportaciones de servicios comerciales)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.4930892471884","60.173962531719","56.552486412703","52.42814444328","50.8143295028931","51.1608722922517","49.9495217511164","49.4354721530935","49.375473220686","","","","","77.6294236327151","74.0584076935759","67.811044219951","65.1694521139863","55.0179661532541","46.3898539622502","43.6301901828782","",
"Bhután","BTN","Servicios de transporte (% de las exportaciones de servicios comerciales)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.7888301862699","35.9144336255317","20.1398897597249","16.3017535896225","35.3405455871661","37.248552846119","33.3734570722464","27.5256499959372","29.2216315337356","21.2611356397658","32.5546760569027","30.0821547151306","39.8615583406153","22.9918283606451","28.6559787519893","",
"Botswana","BWA","Servicios de transporte (% de las exportaciones de servicios comerciales)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","65.1315789473682","66.0828025477707","64.833836858006","59.7385620915033","53.9143730886852","56.8173913043478","51.0051993067592","48.2973316391359","45.5362946912241","37.5270935960592","41.5492957746479","32.5405007363773","32.674187126742","33.1386861313869","29.0727272727273","20.4405286343612","20.0319233838786","25.1266178953292","21.1826169555925","20.4351535836177","16.2038449801648","27.6239664291212","20.1600285953697","17.977950017938","17.841675541356","16.969852387287","15.3818622790469","12.575254337432","11.0374691502317","11.1801709115301","10.3582944377345","10.6035156425434","9.87608380397999","3.36633393718708","2.04083918778933","5.92761257692198","4.13952805547569","6.03142489410183","10.3673658980437","5.39777221354432","5.38917901636989","4.15769633534234","5.90326827597022","6.49528778095785","6.64485396552802","10.9410126052421","",
"República Centroafricana","CAF","Servicios de transporte (% de las exportaciones de servicios comerciales)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","","74.7624610591899","69.7408244912157","44.4699812382742","44.0720720720721","61.3776223776226","59.4608055435251","70.2146558105112","64.1388638412984","61.7172295363481","41.1975349766823","34.3774509803921","32.4591067818416","39.8201589293183","50.8606470712625","33.519276329959","36.1904761904763","34.0729987557032","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canadá","CAN","Servicios de transporte (% de las exportaciones de servicios comerciales)","TX.VAL.TRAN.ZS.WT","21.5174700626233","33.305481412385","32.1580901925313","32.9016046982825","33.3313098552075","33.1088579247821","33.2528383078597","27.8065852840993","31.8210657333614","27.5555703730812","29.2802709429847","28.9673828499493","28.5562628966512","29.8806149979549","33.3473747202028","30.4015041068848","31.0360566871643","31.7782562503738","32.5704173458309","35.2405330347805","35.6996123961894","30.981760023974","28.8276668009699","27.6310284247336","25.8369827122239","24.2544715178581","22.257442372752","23.127790646172","22.2990226748801","23.6389709059208","23.6239338379064","22.4224918037658","22.4371192902333","22.0610167952358","22.2876988406246","21.5906087707045","21.013533372288","20.4638969677566","19.0784982566532","18.829265378179","19.2018518288574","18.0356906520378","17.6513660823624","16.1257781735363","17.8570421514464","18.0493301880727","17.6625047788472","17.2102495007774","16.8989822491942","15.1639262766317","16.4495846895522","16.415534247535","15.5117735639573","15.2111465846365","15.0316727718518","14.5224017065217","14.3031168722209","14.3731048731098","13.4067919834352","12.5685842968557","11.0071454915922","11.567405752322",
"Europa Central y del Báltico","CEB","Servicios de transporte (% de las exportaciones de servicios comerciales)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.1740220932873","28.0578330333768","25.4814334020671","24.1294705005436","26.7976678933721","20.6388673946682","21.6665406215744","20.4127826694467","20.914993557734","24.902618884456","25.7577911936053","25.3359467979009","25.0860554741693","25.9325119015903","25.8329684894526","27.3728274934276","26.285478602562","25.7124654135351","26.4674282663286","26.3905227226695","26.6645435198931","27.1319005251447","27.1704694370808","26.9631726265626","26.8830460029536","27.4477894165471","27.1874687944577","28.1491152468078","29.0544207558057",
"Suiza","CHE","Servicios de transporte (% de las exportaciones de servicios comerciales)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","","18.1199060011142","17.6638178760424","18.3805873726663","18.753630490787","18.5971168162166","17.8123604019371","15.2581616114842","15.140440639031","15.0334641126241","12.6386321626618","11.5498171242233","11.4720726069808","16.7892233102321","16.9236495108464","16.9722367731797","16.2197545044965","15.850000498271","15.3144769210241","15.6809181450575","15.9996057430101","17.4469401393141","17.263168855653","15.908649940952","17.0640469177199","17.74408224146","13.5761973499363","13.0124995427795","13.3993942981841","12.4899403186498","12.786026681578","12.9582271613675","13.6578114953608","12.222508755791","11.7698362966879","11.5150371577194","12.2390863637167","12.5788220964602","12.4072676865914","10.7363509303616","9.80308676351974","10.8868331073686","11.3552447064934","11.4366314910862","11.3206632009073","12.0784501766735",
"Islas del Canal","CHI","Servicios de transporte (% de las exportaciones de servicios comerciales)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Servicios de transporte (% de las exportaciones de servicios comerciales)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","40.5063291139241","39.4964028776978","36.4643799472296","49.5881006864989","44.2661179698217","33.3497536945813","31.8425760286225","33.9277652370203","36.2830687830688","40.2741935483871","43.2452186624437","33.9284999399496","36.7902953166948","42.3010213914049","35.5826145780484","39.984319874559","37.8604019027279","40.922619047619","37.3659654579684","41.3184268605955","36.7509003047185","47.2249772854974","47.8415592885036","49.492529474696","53.9337246843278","54.7605906061755","56.3492721292943","51.0884106425716","54.336530007939","57.2502814180906","62.0855169175717","61.0882064755492","58.6494686424846","61.9261100193401","57.19961742347","60.5891116616512","59.8227969753273","52.571862930739","50.6468632532282","45.5297367644668","34.8406354185903","33.0354255319876","31.5689480897479","31.8677642762647","34.4453911211954","40.3879224017244","",
