Country Name,Country Code,Indicator Name,Indicator Code,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Iraq,IRQ,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,34.08065041,27.75380518,29.10024923,27.74648187,30.04076041,35.07762216,26.47979651,25.86484898,24.99914974,30.93807022,29.43307424,
Islandia,ISL,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,41.90016434,46.86316549,49.15942075,45.54177209,45.14649394,44.16648646,40.84898734,41.24670697,43.32066193,39.79758796,34.96565822,40.25685702
Israel,ISR,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,32.79149875,35.49508883,35.95114361,31.78760705,30.61965823,28.35216787,28.3597228,27.54592046,29.16404308,27.3219237,23.38298943,25.26351967
Italia,ITA,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,26.93213852,28.27305899,27.27547801,26.23433632,26.21328696,26.70219379,26.03971207,27.87044263,28.94999704,28.27679185,25.87013078,30.32155362
Jamaica,JAM,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,49.58513369,53.45320633,51.85636689,52.6836888,53.48633897,46.19585618,44.64172141,48.86610995,51.41405776,52.07452689,41.49601262,46.67644884
Jordania,JOR,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,67.22553505,72.14910187,72.62960228,70.15592442,67.80489783,58.8134752,54.32550783,55.62958677,53.37676909,49.35301552,42.1626348,51.58671357
Japón,JPN,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,13.57996924,15.42049847,16.0561363,18.19461192,20.01277922,17.99064852,15.25227761,16.83177447,18.30604619,17.73444237,15.80015735,
Kazajstán,KAZ,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,29.8940864,26.65319426,29.61406945,26.79057161,25.63027656,24.5330208,28.46770794,24.427635,25.90273809,28.41962945,25.99353518,
Kenya,KEN,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,30.2699277,36.8527289,31.7587443,29.67246196,29.6976849,25.19865079,21.61527477,23.25839793,21.87277784,20.33147006,17.59436654,20.10003968
Kirguistán,KGZ,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,81.67852782,81.64136325,95.27173687,91.77663169,87.67752949,75.77197023,69.99816514,66.36460445,67.2738299,64.13892235,52.16427562,69.07959678
Camboya,KHM,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,59.52093544,59.50108761,62.70767297,67.65855087,67.00875814,66.14564324,65.66850405,64.10581574,63.30288532,62.46522725,62.4611925,67.61144273
Kiribati,KIR,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,78.97688614,87.05921305,90.99959809,94.14584964,103.7707967,107.9120761,109.4779766,103.3919358,88.99156624,,,
Saint Kitts y Nevis,KNA,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,,,,,,,,,,,,
"Corea, República de",KOR,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,44.29585958,52.22858168,51.3642764,46.66003384,42.78302103,36.14293286,33.47115855,36.18671087,37.27557467,36.4812779,32.76966162,38.04216564
Kuwait,KWT,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,30.35442211,25.89199206,26.27954756,26.74516775,31.53080162,44.93332521,48.52718291,46.64373086,45.61996345,44.88951147,,
América Latina y el Caribe (excluido altos ingresos),LAC,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,19.56839851,20.31271024,20.95579268,21.23995198,21.29550861,22.39487739,21.82042953,21.52393124,24.20452561,23.94226074,23.56249367,27.42233087
República Democrática Popular Lao,LAO,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,49.33631185,51.35553977,60.30839808,60.00604322,58.30519164,51.8460644,41.88246346,,,,,
Líbano,LBN,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,60.07353007,65.77678518,59.73628905,59.52757385,56.06099209,48.69937491,45.9974619,46.52849607,47.50278615,42.28315705,59.31734343,
Liberia,LBR,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,,,,,,,,,,,,
Libia,LBY,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,31.8052059,24.85953889,31.35646207,46.44575333,44.28656164,34.67753321,26.53228851,20.35171048,24.16762918,35.37401056,,
Santa Lucía,LCA,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,,,,,,,,,,,,
América Latina y el Caribe,LCN,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,21.19615227,22.21532435,22.96443079,23.3640884,23.53792406,23.35662631,22.73631417,22.46095068,25.06936475,24.75929619,24.02432502,28.09292095
Países menos desarrollados: clasificación de las Naciones Unidas,LDC,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,32.29467451,32.39698256,33.35081122,34.02514998,31.76165969,29.81660196,26.42186504,25.69753861,30.21955687,28.14039366,25.55356318,26.74025669
Países de ingreso bajo,LIC,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,36.05274655,33.04517392,34.84775509,36.11686484,32.3150972,29.08608525,28.32431284,26.03753495,34.19484769,31.90474245,29.76752249,31.89042682
Liechtenstein,LIE,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,,,,,,,,,,,,
Sri Lanka,LKA,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,26.81156669,34.08773745,31.67559832,28.93739404,29.16212041,28.5456934,28.46210293,29.05530407,30.46896651,29.28385887,22.5223381,25.30315139
Países de ingreso mediano bajo,LMC,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,30.20744396,32.12343489,32.01259179,30.71653244,29.37080169,26.67954589,25.18430362,26.85395194,29.35720873,27.28853132,23.57375657,27.06439075
Ingreso mediano y bajo,LMY,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,26.29849977,27.08746462,26.79298764,26.24319637,25.48394563,23.3745516,22.36874918,23.0508317,24.35389298,23.26936234,21.25363694,23.57417884
Lesotho,LSO,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,107.9772525,102.0732841,108.4126401,95.11581547,88.14277937,86.82849145,90.55297374,98.91368891,94.4407332,91.45272223,87.87134617,
avanzada del dividendo demográfico,LTE,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,28.64802751,28.98027768,28.42108362,27.94625829,27.62664588,25.85492938,25.3747109,25.65269314,26.29870918,26.05577613,24.26215097,26.04712703
Lituania,LTU,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,65.94502436,75.5662102,77.61653243,77.21821756,70.45121756,69.77467659,66.86647538,71.27819165,73.38599268,72.05389617,64.2157408,76.18490839
Luxemburgo,LUX,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,130.9620198,139.2253304,140.5750471,144.1501754,150.6462608,159.2965253,157.3387756,161.0464884,163.7124346,174.6221296,171.6042944,176.7305768
Letonia,LVA,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,55.34640131,65.71055524,66.7846886,64.76268198,64.07617401,61.97554904,59.25753421,62.21909869,62.17738584,60.542117,59.26350967,66.14813377
"Región Administrativa Especial de Macao, China",MAC,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,32.5172458,32.54963816,32.94076736,30.76682073,32.99400706,39.9916043,35.54298115,34.31487579,33.10074549,31.8696833,59.4750746,75.87821525
Isla de San Martín (parte francesa),MAF,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,,,,,,,,,,,,
Marruecos,MAR,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,43.01461592,48.7267659,50.1953694,47.24291504,47.13986531,42.39799585,45.50906064,46.77534817,49.19830432,47.90858132,42.55530641,46.72198549
Mónaco,MCO,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,,,,,,,,,,,,
República de Moldova,MDA,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,60.1082388,66.07713898,65.17355928,63.59468366,61.98857241,57.43522692,55.32804453,54.53842991,55.72752033,55.33764978,49.92545347,57.992526
Madagascar,MDG,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,36.00051399,33.76345392,30.87102198,33.09541571,33.68752024,32.82973271,31.74212905,34.44077063,36.69380646,33.96681323,29.56306809,30.1604659
Maldivas,MDV,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,,,,,74.68512376,71.16760294,77.07341255,79.25619432,83.71936905,78.44735193,68.41584646,
Oriente Medio y Norte de África,MEA,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,34.47134787,32.89376602,34.38457605,35.6464731,37.06529405,38.68965742,36.28141854,37.29921419,36.75578941,37.21315799,34.85578024,
México,MEX,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,31.0626537,32.43297078,33.50167806,32.45922366,33.05191659,36.56420427,39.02003805,39.46417605,41.3018325,39.06397918,37.55572524,41.93448941
Islas Marshall,MHL,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,110.8533849,101.4711784,101.1388507,108.3790124,99.49177239,91.69509663,77.40921211,83.95298214,85.88462689,110.8921993,69.47330142,
 Ingreso mediano,MIC,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,26.0869096,26.97332148,26.65333512,26.08016678,25.36403451,23.27072579,22.26270938,22.99044659,24.20654663,23.13574287,21.12091774,23.4439487
Macedonia del Norte,MKD,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,58.09131572,66.067697,66.8405817,61.46075542,64.87507368,64.96044397,65.52156625,68.99156455,72.84007033,76.16817505,71.90390453,81.87722178
Malí,MLI,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,35.14812706,31.18737987,31.26425454,39.87712061,38.08322053,39.59593117,40.32038345,35.85435439,35.6224084,37.95341163,36.33394423,40.21058262
Malta,MLT,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,150.8899552,159.1170771,159.5564807,148.3561912,137.8289169,144.8519978,145.209896,135.9251684,127.7572219,129.2530164,136.5967028,135.0354317
Myanmar,MMR,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,8.177212645,7.026818855,5.767247514,15.16497203,20.65187681,24.48330715,30.93987653,35.07875202,34.08919366,30.2992385,26.45208221,24.83477013
Oriente Medio y Norte de África (excluido altos ingresos),MNA,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,30.37526205,27.3663479,29.56899661,30.89156147,31.32458734,30.08703212,27.58410722,30.45534037,33.35682751,33.06439609,29.81112593,
Montenegro,MNE,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,62.73592121,64.31001038,68.09356158,61.42857015,59.9839152,60.57090523,63.0722632,64.49977449,66.73429649,64.99794262,61.00933669,62.70912652
Mongolia,MNG,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,56.67104907,74.44567359,66.01641315,61.42175218,57.07331318,45.46961324,50.18304317,56.7662226,68.19109096,65.17928144,55.1782979,60.31703223
Mariana,MNP,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,50.68836045,61.59122085,64.07506702,68.00518135,67.30769231,69.78021978,81.13821138,62.11538462,58.14132104,62.01353638,,
Mozambique,MOZ,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,42.19674579,50.13209954,72.98766713,76.40656844,80.18113507,62.83053757,72.09315484,61.13976066,82.33415399,79.73055894,73.41706833,
Mauritania,MRT,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,47.68139702,48.3025199,62.52676753,56.85022497,54.22117064,47.15164174,39.22812112,44.30930265,47.92506681,50.00098058,51.28523658,
Mauricio,MUS,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,62.21940076,65.09479899,65.70795451,61.55232185,59.2926629,57.14735309,53.73523628,54.91370316,54.02072909,53.66901219,48.66485898,55.60809701
Malawi,MWI,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,,,,,,,,,,,,
Malasia,MYS,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,71.01446982,69.6822425,68.54184084,67.09195043,64.51873255,61.92138155,60.12356457,63.14343086,61.84765408,57.734779,54.99138274,61.82973159
América del Norte,NAC,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,17.35248229,18.78011279,18.57684378,17.955564,17.9648492,16.8470141,16.10168105,16.46627926,16.71667555,16.00876433,14.60607669,
Namibia,NAM,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,59.7905227,56.64936583,60.15507076,60.22291932,64.0630518,61.86818338,58.95672054,47.5988628,45.83130157,47.37605654,42.70462042,49.32593415
Nueva Caledonia,NCL,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,47.96900748,46.7536975,45.9948548,43.14924614,40.37161685,41.97762981,38.76412976,37.9219498,,,,
Níger,NER,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,35.7615717,34.95683972,28.9853874,29.31611555,29.79573791,30.45906041,24.30477033,26.2648917,26.29884336,26.29263208,25.88877801,27.58022087
Nigeria,NGA,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,17.66014555,21.66101812,12.98578032,12.99895337,12.45006765,10.66634225,11.50440918,13.1760369,17.51094431,19.80295104,,
Nicaragua,NIC,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,59.896393,66.81023077,67.70808971,65.76989651,61.69006138,58.11042056,54.93174425,55.04189206,51.70734912,49.58319552,47.21534625,59.39288062
Países Bajos,NLD,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,61.71840166,66.96870498,69.76504137,69.66885352,69.47584728,75.15767933,69.32349997,72.6364432,74.13974653,72.73296394,67.44799055,72.58989287
Noruega,NOR,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,28.48971572,28.39942808,27.53496648,28.34944634,29.66692711,32.05734952,33.48038893,32.83142895,32.23793579,34.7812983,33.08521965,29.1123067
Nepal,NPL,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,36.4023696,28.49061783,29.17161477,32.57071706,35.85859949,36.4511418,33.93590808,36.83022197,40.63174592,41.46959011,34.11357577,38.60199775
Nauru,NRU,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,48.14814815,67.1641791,54.25531915,75,92.98245614,125.9615385,95.62043796,82.34482759,90.75,100.6626506,99.41520468,106.2745098
Nueva Zelandia,NZL,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,27.97798782,28.84544068,28.16372322,27.20356712,27.18176948,26.9624814,25.85974911,26.61724048,27.91624636,27.02003599,22.30518794,
Miembros OCDE,OED,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,26.27273201,28.55653922,28.1696884,28.24354346,28.40007469,27.12408855,26.35007191,27.4994,28.43119689,27.85874048,25.74282051,28.25755704
Omán,OMN,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,37.29216887,37.72426152,39.35141794,46.51276446,40.83854243,46.7243584,41.54325475,43.2375665,38.65791269,36.98411667,36.80402222,
Otros Estados pequeos,OSS,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,45.78647953,46.91270755,49.56813277,49.23866262,48.42076138,51.83915335,53.31605336,52.26889807,51.43696703,52.29300157,54.20049118,
Pakistán,PAK,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,19.35265873,18.97323549,20.40883945,20.05644525,18.65866099,17.05026114,15.96486227,17.25042394,19.04425666,19.51471242,17.42464283,19.93466545
Panamá,PAN,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,78.23225205,84.2570807,82.86747489,72.47237796,63.73310635,52.25162602,45.43541203,45.62419461,47.19954205,43.7743467,34.4692959,
Perú,PER,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,23.84664478,25.48552053,25.17028089,24.97884303,24.24615072,23.8754434,22.78852746,22.79367839,23.4392855,22.90441794,21.14920582,26.41843521
Filipinas,PHL,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,33.22944879,31.69040782,30.37493166,29.64736142,30.1136679,31.93353487,35.10306242,38.61607889,41.94979293,40.45892225,32.96672099,37.75928705
Palau,PLW,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,,,,,,,,,,,,
Papua Nueva Guinea,PNG,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,,,,,,,,,,,,
Polonia,POL,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,42.05021412,44.55700715,45.013804,44.5616266,46.2508561,46.33509743,48.15606441,50.39347484,52.17880281,50.63947786,49.39114334,56.70900197
previa al dividendo demográfico,PRE,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,29.35699611,29.60835416,26.80889644,26.35590108,25.00314623,23.44386775,21.71149102,21.76758088,25.51324159,26.05056286,24.39582266,
Puerto Rico,PRI,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,41.48156204,44.50567355,45.85860456,44.02235237,41.56295329,41.65902443,41.51626417,44.40820379,46.03666089,,,
"Corea, República Popular Democrática de",PRK,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,,,,,,,,,,,,
Portugal,PRT,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,37.71398653,38.6446824,38.27282405,38.50792965,40.06633987,39.87577894,39.06340599,41.71487412,42.9830419,43.05629556,39.14445391,45.02367528
Paraguay,PRY,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,39.11768175,38.25326418,36.76943826,34.6562058,33.61931225,32.17432757,30.62290769,33.04142868,35.58335571,35.14521459,29.48915127,35.27455862
Ribera Occidental y Gaza,PSE,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,54.37483861,51.16349756,51.60299466,50.65147423,51.91676734,54.71858807,51.09571968,52.72445437,55.439711,53.47243704,51.93056781,56.79998669
Estados pequeos de las Islas del Pacfico,PSS,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,64.6916917,64.50832136,63.70818934,66.8841863,60.33887408,57.39146694,54.65528888,54.67397625,58.22678996,59.66259575,47.26747395,
posterior al dividendo demográfico,PST,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,27.46465034,29.88438546,29.61780687,29.81180169,29.82532341,28.27285882,27.229005,28.46341202,29.37657172,28.49778886,26.32152672,28.9250861
Polinesia Francesa,PYF,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,,,,,,,,35.02073207,,35.22842259,,
Qatar,QAT,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,23.75060735,26.10192955,29.27387535,29.66537308,31.03625661,36.64612641,41.83375863,38.60516529,35.89658581,37.97242389,40.90021663,
Rumania,ROU,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,39.01298829,42.94489845,42.81880456,40.93618606,41.84844974,42.208032,42.82014398,44.49394023,45.27496024,44.50457292,41.48801319,46.509288
Federación de Rusia,RUS,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,21.1399447,19.98003793,20.24407005,20.44181257,20.69024421,20.65595987,20.66363686,20.78564336,20.78764357,20.79532298,20.43073075,21.28776799
Rwanda,RWA,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,26.55011566,27.07112212,28.56184452,29.21585702,30.04939932,31.98641915,34.08032293,33.14688636,34.659803,36.12568778,35.8269448,34.78810087
Asia meridional,SAS,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,26.29472027,30.13179061,30.29645498,27.82037856,25.69358103,22.398468,20.69836513,21.68801677,23.53903234,21.54111686,19.07124918,22.5010857
Arabia Saudita,SAU,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,32.98002935,29.49428055,29.24094769,30.79109148,33.76517949,37.79897452,30.71782594,29.33194581,25.66677286,27.24445196,25.8936839,24.34732797
Sudán,SDN,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,23.30457145,13.84695705,16.05357252,14.45615949,0.707782195,0.770629099,0.742996418,0.798022746,0.683885496,0.58827116,0.348865639,1.876094604
Senegal,SEN,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,32.47661637,36.27332971,39.50092958,38.27702405,36.66423223,35.43314317,32.54731111,35.7751967,38.84041526,39.26181475,39.33501219,40.94829239
Singapur,SGP,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,171.686595,175.7709227,172.4933529,171.9639837,168.5137834,151.0867904,138.559211,144.9887396,147.7282672,146.5332956,150.011125,153.4742634
Islas Salomón,SLB,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,64.70157763,57.86962182,53.51574539,55.45883854,51.17444684,47.4808682,45.45056807,45.75979115,47.57486906,47.95251149,36.01582736,
Sierra Leona,SLE,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,34.48258618,64.45025366,60.3687918,58.82604394,52.42575588,47.44006727,54.50190931,48.2949347,39.22853131,37.94371433,36.46686775,
El Salvador,SLV,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,46.59061835,50.29486614,49.07751044,50.72629844,48.55155051,47.07409771,44.36050287,45.27488682,46.69924311,46.30099053,43.89655794,54.82125098
San Marino,SMR,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,,,,,,146.9113316,147.077922,145.0716439,142.8904563,143.2675339,140.4244714,
Somalia,SOM,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,,,,77.84464691,77.73862901,74.77829005,75.84260319,82.43893742,87.56251194,83.73124083,83.52852366,87.34797003
Serbia,SRB,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,44.4755558,45.80721423,49.62602012,48.06876647,50.15388957,52.21852485,53.34293142,57.05619047,59.06030441,60.94367435,56.52264525,62.24961132
África al sur del Sahara (excluido altos ingresos),SSA,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,28.65753712,30.29219697,28.63541752,28.22510891,26.65659351,25.17374876,24.13129869,23.67547547,26.79012003,26.26218218,23.11969673,26.08391766
Sudán del Sur,SSD,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,29.50896555,27.15073938,28.78775904,41.07048873,26.24290051,28.8999999,,,,,,
África al sur del Sahara,SSF,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,28.7106506,30.344958,28.69057051,28.27194054,26.72179475,25.23560925,24.20412223,23.75593372,26.86684941,26.33279864,23.17032962,26.13706141
Pequeños Estados,SST,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,46.84944765,48.48533137,50.76801473,50.52911486,49.74051418,51.80277072,53.42108856,52.84078487,52.54167623,53.10830529,54.04411456,
Santo Tomé y Príncipe,STP,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,,,,,,,,,,,,
Suriname,SUR,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,38.41407488,,,,,,,,,,,
República Eslovaca,SVK,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,77.17467164,83.99986037,85.65996596,88.17509219,86.88625548,88.80327766,90.805224,93.13988577,94.40980818,91.8659075,84.51039888,94.49921645
Eslovenia,SVN,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,63.21665803,69.03076047,69.49284192,69.53987884,69.39800807,69.14717844,69.0596077,74.14893315,76.36987144,75.31285446,68.65789978,78.21451236
Suecia,SWE,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,39.56952424,40.51983621,40.25472565,38.28885614,39.66737045,39.95704699,39.62916682,41.2000275,43.44813688,43.62461802,39.94428609,41.90505091
Eswatini,SWZ,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,60.19449328,45.93355513,42.97384727,46.26632933,44.48660244,40.98284578,42.59260181,44.28526003,44.31388103,43.24518653,42.17128048,
Sint Maarten (Dutch part),SXM,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,,103.628551,104.1593472,116.1004915,104.688201,90.56174766,89.56675508,86.33849039,104.2412818,,,
Seychelles,SYC,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,108.0818232,111.3879676,117.1538217,91.99960086,114.1981625,98.51849887,100.5335416,110.2403383,107.5873461,101.0238966,100.1092147,111.1649355
República Árabe Siria,SYR,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,31.84337931,31.32676652,27.65407251,36.92723681,47.24864295,36.91403094,45.51316065,41.87183407,35.71434611,,,
Islas Turcas y Caicos,TCA,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,,,,,,,,,,,,
Chad,TCD,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,43.54510339,41.80381796,42.10756547,39.08332409,42.46516028,36.56240346,37.00188837,39.7020457,38.01407128,37.82827212,42.01421109,44.23464962
Asia oriental y el Pacífico (BIRF y la AIF),TEA,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,28.33853472,29.00828908,27.68694624,26.79028542,25.73164483,22.09667689,21.1394265,21.90968094,22.64462228,21.2749834,19.14844302,20.96224868
Europa y Asia central (BIRF y la AIF),TEC,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,29.74750729,30.55089229,30.11311605,29.72826074,30.20425852,30.70080384,31.22125302,32.67771658,33.95249252,33.43411179,32.89593465,35.87888455
Togo,TGO,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,53.36529792,64.47108348,59.2054682,66.28497834,57.74814924,57.81342734,39.9738528,32.86537443,32.74545893,31.3104877,32.14762876,34.22517961
Tailandia,THA,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,60.76434948,68.82049784,68.72370288,65.2911331,62.51136028,57.20297188,53.50434332,54.21859497,56.00376783,50.16101017,46.25197554,58.46064723
Tayikistán,TJK,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,58.55401889,63.33655902,65.89866466,60.65559923,45.43706842,,,38.85772019,41.47063294,41.06507664,38.42478945,
Turkmenistán,TKM,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,50.95864019,51.26567845,50.50090802,48.75350228,44.31330818,45.62446628,39.89557085,31.10695936,12.49588237,,,
América Latina y el Caribe (BIRF y la AIF),TLA,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,20.45789938,21.43372642,22.39956168,22.86149922,23.12750463,22.98811264,22.36815016,22.05656412,24.71843002,24.48808805,23.98660145,28.04012942
Timor-Leste,TLS,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,125.8475181,134.3764243,121.3949799,74.06055064,78.17653213,56.8812594,56.80266518,53.9254128,59.53599783,54.63118228,94.22297363,
Oriente Medio y Norte de África (BIRF y la AIF),TMN,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,30.22798061,27.20249055,29.41520677,30.72493819,31.14207334,29.8441545,27.33465975,30.20576438,33.09336063,32.81006921,29.5325556,
